Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
312.5,9/29/2025 6:09:12 PM,622.3,26.75,0.0792,79.34,0.04265,0.6412,2.003,0,0,0,100,18.48,0.2875,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
313.2,9/29/2025 6:09:12 PM,623,26.75,0.0789,80.24,0.04662,0.6413,2.005,0,0,0,100,18.48,0.2852,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
313.9,9/29/2025 6:09:13 PM,623.7,26.75,0.0788,80.65,0.04424,0.6435,1.994,0,0,0,100,18.48,0.2882,403.8,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
314.5,9/29/2025 6:09:14 PM,624.2,26.75,0.07893,80.17,0.04682,0.6419,2.004,0,0,0,100,18.48,0.2876,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
315.0,9/29/2025 6:09:14 PM,624.9,26.75,0.07903,79.9,0.04642,0.6421,2.003,0,0,0,100,18.48,0.2868,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
315.5,9/29/2025 6:09:15 PM,625.3,26.75,0.0791,79.73,0.04662,0.6426,2.001,0,0,0,100,18.48,0.288,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
316.3,9/29/2025 6:09:15 PM,626,26.75,0.07864,81.1,0.04424,0.6436,1.996,0,0,0,100,18.48,0.2869,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
316.8,9/29/2025 6:09:16 PM,626.6,26.75,0.07888,80.33,0.04453,0.6442,1.993,0,0,0,100,18.48,0.2855,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
317.3,9/29/2025 6:09:17 PM,627.1,26.75,0.0791,79.65,0.04602,0.6422,2.006,0,0,0,100,18.48,0.2877,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
318.0,9/29/2025 6:09:17 PM,627.8,26.75,0.07892,80.17,0.0488,0.643,2.002,0,0,0,100,18.48,0.2868,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
318.7,9/29/2025 6:09:18 PM,628.4,26.75,0.07898,80.04,0.04483,0.643,2.003,0,0,0,100,18.48,0.2859,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
319.4,9/29/2025 6:09:19 PM,629.2,26.75,0.07911,79.58,0.04543,0.6444,1.995,0,0,0,100,18.48,0.2881,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
320.1,9/29/2025 6:09:19 PM,629.9,26.75,0.079,79.96,0.04533,0.6429,2.004,0,0,0,100,18.48,0.287,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
320.6,9/29/2025 6:09:20 PM,630.3,26.75,0.07899,79.96,0.0483,0.6447,1.994,0,0,0,100,18.48,0.2873,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
321.1,9/29/2025 6:09:20 PM,630.9,26.75,0.079,79.92,0.04493,0.6432,2.002,0,0,0,100,18.48,0.2865,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
321.7,9/29/2025 6:09:21 PM,631.5,26.75,0.07904,79.8,0.04493,0.6452,1.992,0,0,0,100,18.48,0.2871,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
322.3,9/29/2025 6:09:22 PM,632.1,26.75,0.07875,80.71,0.04622,0.6445,1.996,0,0,0,100,18.48,0.2878,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
323.0,9/29/2025 6:09:22 PM,632.8,26.75,0.07896,80.12,0.04622,0.6437,2.002,0,0,0,100,18.48,0.2894,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
323.6,9/29/2025 6:09:23 PM,633.3,26.75,0.07868,80.98,0.04543,0.6447,1.996,0,0,0,100,18.48,0.2887,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
324.1,9/29/2025 6:09:23 PM,634,26.75,0.07904,79.9,0.04553,0.6441,2,0,0,0,100,18.48,0.2891,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
324.7,9/29/2025 6:09:24 PM,634.5,26.75,0.07902,79.96,0.04652,0.6443,2,0,0,0,100,18.48,0.2887,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
325.3,9/29/2025 6:09:25 PM,635.1,26.75,0.07902,80.01,0.049,0.645,1.997,0,0,0,100,18.48,0.2894,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
325.8,9/29/2025 6:09:25 PM,635.6,26.75,0.07961,78.31,0.04473,0.6445,1.999,0,0,0,100,18.48,0.29,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
326.3,9/29/2025 6:09:26 PM,636,26.75,0.079,80.24,0.04582,0.6439,2.003,0,0,0,100,18.48,0.29,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
326.7,9/29/2025 6:09:26 PM,636.5,26.75,0.07921,79.57,0.0483,0.6458,1.993,0,0,0,100,18.48,0.29,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
327.0,9/29/2025 6:09:26 PM,636.8,26.75,0.07906,80.04,0.04453,0.6446,2,0,0,0,100,18.48,0.2908,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
327.5,9/29/2025 6:09:27 PM,637.3,26.75,0.079,80.25,0.04513,0.644,2.005,0,0,0,100,18.48,0.2906,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
327.9,9/29/2025 6:09:27 PM,637.8,26.75,0.07925,79.5,0.04602,0.6453,1.998,0,0,0,100,18.48,0.2904,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
328.4,9/29/2025 6:09:28 PM,638.2,26.75,0.07976,78.16,0.06229,0.6446,2.002,0,0,0,100,18.48,0.2914,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
328.9,9/29/2025 6:09:28 PM,638.7,26.75,0.07992,78.53,0.04424,0.6444,2.003,0,0,0,100,18.48,0.2895,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
329.2,9/29/2025 6:09:28 PM,639,26.75,0.07987,79.01,0.04652,0.6442,2.004,0,0,0,100,18.48,0.2906,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
329.6,9/29/2025 6:09:29 PM,639.3,26.75,0.07974,79.63,0.04186,0.6461,1.993,0,0,0,100,18.48,0.2903,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
330.0,9/29/2025 6:09:29 PM,639.8,26.75,0.07957,80.14,0.04592,0.6443,2.004,0,0,0,100,18.48,0.2908,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
330.5,9/29/2025 6:09:30 PM,640.3,26.75,0.07992,79.26,0.04642,0.645,2,0,0,0,100,18.48,0.2892,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
330.9,9/29/2025 6:09:30 PM,640.7,26.75,0.08014,78.9,0.04731,0.6453,1.999,0,0,0,100,18.48,0.2894,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
332.1,9/29/2025 6:09:31 PM,641.1,26.75,0.08081,77.48,0.04969,0.6451,2,0,0,0,100,18.48,0.2889,404.1,-1,0,0,0,-2,0,0,0,3.789,3,-1,[ OK ]
333.9,9/29/2025 6:09:33 PM,643.7,26.75,0.08185,81.86,0.04543,0.5536,1.587,0,0,0,100,18.48,0.29,404.4,-1,0,-1,0,0.6741,0,0,0,4,4,-1,[ OK ]
334.5,9/29/2025 6:09:34 PM,644.3,26.75,0.08159,81.64,0.0487,0.5459,1.564,0,0,0,100,18.48,0.2905,404.1,-1,0,-1,0,0.7354,0,0,0,4,4,-1,[ OK ]
335.0,9/29/2025 6:09:34 PM,644.8,26.75,0.08108,82.2,0.04572,0.5425,1.536,0,0,0,100,18.48,0.2918,404.4,-1,0,-1,0,0.7892,0,0,0,4,4,-1,[ OK ]
335.4,9/29/2025 6:09:35 PM,645.3,26.75,0.08097,81.62,0.04543,0.5384,1.53,0,0,0,100,18.48,0.2916,404.3,-1,0,-1,0,0.8314,0,0,0,4,4,-1,[ OK ]
336.0,9/29/2025 6:09:35 PM,645.8,26.75,0.08063,81.7,0.0482,0.5357,1.514,0,0,0,100,18.48,0.2901,404.3,-1,0,-1,0,0.8851,0,0,0,4,4,-1,[ OK ]
336.4,9/29/2025 6:09:36 PM,646.2,26.75,0.08042,81.57,0.04434,0.5331,1.509,0,0,0,100,18.48,0.2913,404,-1,0,-1,0,0.9273,0,0,0,4,4,-1,[ OK ]
336.8,9/29/2025 6:09:36 PM,646.6,26.75,0.0802,81.61,0.04344,0.5325,1.496,0,0,0,100,18.48,0.2908,404,-1,0,-1,0,0.9693,0,0,0,4,4,-1,[ OK ]
337.9,9/29/2025 6:09:37 PM,647.1,26.75,0.08008,81.32,0.04612,0.531,1.49,0,0,0,100,18.48,0.2933,404,-1,0,-1,0,1,0,0,0,3.625,4,2,[ OK ]
339.2,9/29/2025 6:09:38 PM,648.6,26.75,0,56.19,0.04146,0.5279,1.469,0,0,0,100,18.48,0.2901,404,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
340.1,9/29/2025 6:09:39 PM,649.9,26.75,0,32.39,0.04057,0.525,1.47,0,0,0,100,18.48,0.2896,404,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
340.8,9/29/2025 6:09:40 PM,650.6,26.75,0,23.98,0.04017,0.5253,1.462,0,0,0,100,18.48,0.2884,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
342.1,9/29/2025 6:09:41 PM,651.2,26.75,0,19.05,0.03848,0.5231,1.471,0,0,0,100,18.48,0.2896,404.4,0,0,-1,0,-2,0,-1,0,3,3,2,[ OK ]
343.7,9/29/2025 6:09:43 PM,652.9,26.75,0,9.087,0.04186,0,0.008762,0,0,0,100,18.48,0.003988,0,0,0,-1,0,-2,0,-1,0.9389,2,2,4,[ OK ]
345.5,9/29/2025 6:09:45 PM,654.5,26.75,0,5.484,0.04116,0.3826,0.8081,0,0,0,100,18.48,0.002578,0,0,0,-1,0,-2,0,-1,1,3,3,4,[ OK ]
347.2,9/29/2025 6:09:46 PM,656.3,26.75,0,3.396,0.03779,0.4614,1.189,0,0,0,100,18.48,0.003062,0,0,0,-1,0,-2,0,-1,1,3.105,3,4,[ OK ]
348.8,9/29/2025 6:09:48 PM,657.9,26.75,0,2.359,0.04314,0.4929,1.338,0,0,0,100,18.48,0.2887,404,0,0,-1,0,-2,0,-1,0,3.211,3,2,[ OK ]
350.4,9/29/2025 6:09:50 PM,659.5,26.75,0,2.184,0.04066,0.5064,1.402,0,0,0,100,18.48,0.2887,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
352.0,9/29/2025 6:09:51 PM,661.1,26.75,0,1.881,0.03957,0.5123,1.438,0,0,0,100,18.48,0.2913,404,0,0,-1,0,-2,0,-1,0,3.125,4,2,[ OK ]
